isbn,language_code,text_reviews_count,authors,publisher,num_pages,isbn13,bookID,ratings_count,title,average_rating,publication_month,publication_year
9992272201,eng,1,Diane K. Stanley,Antigua,1,9789992272206,25601065,1,For the Record: The United Fruit Company's Sixty-Six Years in Guatemala,1,,2000
1551975254,,1,Phoenix Hilson,,1,9781551975252,715987,1,Wizard's War,1,,1997
1497493927,eng,1,Roland Park,Createspace,1,9781497493926,22526011,1,Soaring Hearts: A Novel of the '20s,1,6,2014
1624034071,,1,Tom Glave,Sportszone,1,9781624034077,21563007,1,Sprint Car Racing,1,9,2014
1855754088,,1,Martha Harris,Karnac Books,1,9781855754089,2730314,1,Your Teenager: Thinking about Your Child During the Secondary School Years,1,9,2007
1780681968,eng,1,Jens M. Scherpe,Intersentia,1,9781780681962,18512518,1,The Legal Status of Transsexual and Transgender Persons,1,12,2015
0231174268,,1,Neil K Aggarwal,Columbia University Press,2,9780231174268,27161566,2,The Taliban's Virtual Emirate: The Culture and Psychology of an Online Militant Community,1,5,2016
5512328719,,1,"Jesse Russell, Ronald Cohn",Book on Demand Ltd.,3,9785512328712,16732645,3,Mega Man Battle Network,1,2,2012
1519192762,,1,Bryan Foo,Createspace Independent Publishing Platform,1,9781519192769,27977265,1,Project: Battle,1,11,2015
8864053816,ita,1,Vittoria Sacco,De Ferrari,2,9788864053813,22033997,2,L'ombra del mondo: la profezia dimenticata,1,11,2012
852621571X,por,1,Aristides Fraga Lima,Editora Scipione,1,9788526215719,29919725,1,"Mané Tomé, O Liberto",1,,1990
0030800021,,1,William Marvin Alexander,Holt McDougal,1,9780030800023,3481788,1,The High School: Today and Tomorrow,1,1,1971
9651321210,heb,1,Alona Frankel,Hargol Plus - Am O'ved,1,9789651321214,14058411,1,נערה,1,8,2009
1499246145,,1,Bill Schmalfeldt,Createspace,1,9781499246148,22113660,1,Intentional Infliction: Can Vulnerable Adults Get the Same Sort of Protection Against Cyber Bullying as Teenagers Get?,1,4,2014
1842990098,eng,3,Jonathan Meres,Barrington Stoke,4,9781842990094,1812218,4,Clone Zone,1,,2005
1502777630,,1,Melissa Holden,Createspace,1,9781502777638,27173873,1,Searching for Katherine,1,10,2014
1484135997,eng,1,Paul   Dawson,Createspace Independent Publishing Platform,1,9781484135990,19330023,1,Marilyn Monroe Diagnosed: Psychological Diagnosis of Her Secret Life,1,4,2013
1448867177,,1,"Rosie Albright, Eduardo Alaman",Editorial Buenas Letras,1,9781448867172,14498461,1,Bee Detectives/Abejas Detectives,1,1,2012
274701567X,,1,"Nicolas de Hirsching, Rosy",Bayard,1,9782747015677,30185367,1,"Bonne nuit, Julien !",1,,2005
1434429954,,1,"Lillie Buffum Chace Wyman, Courtney Langdon",Wildside Press,1,9781434429957,14473097,1,Gertrude of Denmark: An Interpretive Romance,1,1,2012
9127063216,swe,1,Mats Lindqvist,Natur och Kultur,1,9789127063211,21422480,1,Herrar i näringslivet,1,9,1996
2070576779,fre,1,Catherine Dolto,Giboulees,1,9782070576777,32580593,1,Vivre seul avec papa ou maman,1,,2006
0766039277,,1,D.H. Dilkes,Enslow Elementary,1,9780766039278,13059611,1,Fruit,1,10,2011
1456763849,,1,Stephen Kirk,Authorhouse,1,9781456763848,11780712,1,Satan as Barack Obama,1,6,2011
1846100925,,1,Sarah Phillips,Make Believe Ideas,1,9781846100925,10861277,1,Turn and Learn: Time,1,1,2011
2744117609,fre,1,Pierre Gripari,france loisirs,1,9782744117602,29767686,1,Contes de la Folie Mericourt: la sorciere et le commissaire et autres contes,1,,1998
0415552702,,1,"Tiziano Raffaelli, Simon Cook, Tamotsu Nishizawa",Routledge,1,9780415552707,9544573,1,"Marshall, Marshallians and Industrial Economics",1,5,2011
3319166549,eng,1,Ilie Parvu,Springer,1,9783319166544,26308396,1,Romanian Studies in Philosophy of Science,1,,2015
2912667267,fre,1,Georges Perros,"Musee des Beaux-Arts, Bordeaux",1,9782912667267,26220399,1,Dessiner ce qu'on a envie d'écrire : oeuvres graphiques,1,,2005
1610982207,,1,Cameron Michaels,Nazca Plains Corporation,1,9781610982207,14516972,1,Sweet,1,10,2011
019964621X,,1,Anthony D'Costa,Oxford University Press (UK),1,9780199646210,13689407,1,Globalization and Economic Nationalism in Asia,1,9,2012
1634308220,,1,Rhea Wallace,Rourke Educational Media,1,9781634308229,29949911,1,Cria de Animales / Animal Babies,1,8,2016
9751120802,,1,Cemal Kurnaz,,1,9789751120809,190393,1,Ölümünün 50. yılında belgelerle Orhan Veli,1,,2000
1594673993,,1,James Andrew Wilson,Xulon Press,1,9781594673993,14482169,1,Peter Crossings and the Gate of Abaddon,1,4,2004
8884041201,ita,1,Remo Piccolomini,Shalom,1,9788884041203,36386172,1,Santa Monica: Madre forte nella pietà,1,4,2012
0859697886,,1,Joan Gomez,Sheldon Press,1,9780859697880,15447895,1,How to Cope with Anaemia,1,8,1998
0909898030,,1,W.K. Hancock,"Dept. of Economic History, Research School of Social Sciences, Australian National University",1,9780909898038,2173819,1,The Battle Of Black Mountain: An Episode Of Canberra's Environmental History,1,,1974
1118911539,,2,"Lisa Zimmer Hatch, Scott Hatch",For Dummies,1,9781118911532,21442620,1,"ACT for Dummies, with Online Practice Tests",1,5,2015
8851720479,ita,1,Giorgio Morpurgo,L'Autore Libri Firenze,1,9788851720476,22565970,1,Racconti scientifici,1,,2010
0415149185,,1,Stuart G. Shanker,Routledge,1,9780415149181,5916808,1,"Ludwig Wittgenstein: Critical Assessments of Leading Philosophers, Second Series",1,12,2001
221107328X,fre,1,C Desmoinaux,Ecole des Loisirs,1,9782211073288,28795932,1,Emile et Lucette,1,,2004
1488531544,,1,Arthur Witt,Emereo Publishing,1,9781488531545,21809583,1,Master of Wine 53 Success Secrets - 53 Most Asked Questions on Master of Wine - What You Need to Know,1,3,2014
6130015917,,1,"John McBrewster, Frederic P.  Miller, Agnes F. Vandome",Alphascript Publishing,1,9786130015916,7656441,1,"1970s In Angola: 1970s In Angola, Angola, Shaba I, Angolan Civil War, Operation Ia Feature, Angolan War Of Independence",1,7,2011
6131781478,,1,"Agnes F. Vandome, John McBrewster",Alphascript Publishing,2,9786131781476,9651125,2,Akdamar Island,1,7,2010
2915146799,,1,"Daniel Whalter, Michel Loetscher",Les petites vagues,1,9782915146790,11124489,1,"Sipâle, si mince, si morte",1,9,2009
0394847970,,1,Noel Tennyson,Random House Books for Young Readers,1,9780394847979,5383323,1,Santa Is Coming,1,9,1981
8884741998,ita,1,Franco Cardini,Il Cerchio,1,9788884741998,24230927,1,"La croce, la spada, l'avventura. Introduzione alla crociata",1,,2009
0749442549,,1,Genevieve Brame,Kogan Page,1,9780749442545,3593756,1,Living & Working in France,1,8,2004
1478158239,,1,Jason Keeler,Createspace Independent Publishing Platform,1,9781478158233,15892460,1,The Strip Club Dating Survival Guide: How to Date Any Exotic Dancer & Survive to Tell the Tale,1,6,2012
1490463879,,1,Akol Miyen Kuol,Createspace Independent Publishing Platform,1,9781490463872,18831635,1,Sudan: Understanding the Oil-Rich Region of Abyei,1,8,2013
0773449981,,1,"Martin Ashley, Wayne Martino",Edwin Mellen Press,1,9780773449985,6644404,1,Teaching Singing to Boys and Teenagers: The Young Male Voice and the Problem of Masculinity,1,1,2008
1497512417,,2,Michael Romeo,Createspace Independent Publishing Platform,4,9781497512412,21869067,4,Shadow Garden Blues,1,4,2014
1519656807,,1,Sarah R Berm,Createspace Independent Publishing Platform,1,9781519656803,28647572,1,A Miles de Kilometros: En Tu Busqueda,1,1,2016
885660017X,ita,1,"Giancarlo Mazzuca, Aldo Forbice",Piemme,1,9788856600179,24661333,1,I faraoni. Come le mille caste del potere pubblico stanno dissanguando l'Italia,1,,2008
0754043401,,1,Maisie Hampton,Chivers Press,1,9780754043409,5252869,1,Time of Wonder,1,1,2001
1563086727,,1,"Janaye M. Houghton, Robert S. Houghton",Libraries Unlimited,2,9781563086724,5763006,2,Decision Points: Boolean Logic for Computer Users and Beginning Online Searchers,1,2,1999
161173567X,,1,William A. Luckey,Center Point,1,9781611735673,16187188,1,Cimarron Blood,1,11,2012
1432784501,eng,3,L. V. Robinson,"Outskirts Press, Inc.",3,9781432784508,13518407,3,He Answered,1,12,2011
1882897382,,1,David Thayer,Lost Coast Press,1,9781882897384,5115222,1,Legacy of a Stranger,1,9,1999
9871923236,spa,1,"Paul Groussac, Jose Hernandez, Horacio Quiroga, Eduardo Holmberg, Carlos Olivera, Carlos Monsalve, Vicente Rossi, Felix Alberto de Zabalia, Roman Setton",Buenos Aires: Adriana Hidalgo editora,1,9789871923236,29351795,1,El candado de oro: 12 cuentos policiales argentinos,1,,2013
3839102383,ger,1,Katharina Voss,Books on Demand,1,9783839102381,10290671,1,Frauensachen: Leben mit einem Crossdresser,1,9,2009
1595085122,,1,The American Automobile Association,AAA,1,9781595085122,14484293,1,AAA Easy Reading Road Atlas 2013,1,9,2012
9603646464,gre,4,"Dora Giannakopoulou, Ntora Giannakopoulou",Dioptra,16,9789603646464,17933726,16,Στον γκρεμό,1,5,2013
(ISBN10:28,fre,1,Quilliet Bernard,Presses de la Renaissance,1,9782856163443,16477424,1,Les Chevauchées de la Gloire,1,,1985
0739075489,,1,Alfred A. Knopf Publishing Company,"Alfred Publishing Co., Inc.",1,9780739075487,9555463,1,Santana: Guitar Heaven: The Greatest Guitar Classics of All Time,1,10,2010
0872878732,,1,"Jeffrey L. Salter, Charles A. Salter",Libraries Unlimited,1,9780872878730,2985975,1,Literacy and the Library,1,4,1991
9385137417,eng,1,Carlos  Luis,Authors' Ink Publication,1,9789385137419,28428044,1,Rays And Ripples,1,1,2016
0309083265,,1,National Research Council,National Academies Press,1,9780309083263,11622194,1,"Technical, Business, and Legal Dimensions of Protecting Children from Pornography on the Internet: Proceedings of a Workshop",1,4,2002
0981546226,,1,Kermit Zarley,Synergy Books,1,9780981546223,6344551,1,Warrior from Heaven,1,6,2009
1478709308,,1,Toletha J Dixon,Outskirts Press,1,9781478709305,17914838,1,Fiend,1,5,2013
1482875519,,4,Mathew Joseph,Partridge India,4,9781482875515,31743021,4,No Man's Land,1,8,2016
1342781473,,1,Willard Bartlett,Palala Press,1,9781342781475,27454151,1,King Solomon's Goat,1,9,2015
2020099144,,1,Oreste Saint-Drome,Seuil,1,9782020099141,4561675,1,Comment se débarrasser de son psychanalyste,1,2,1988
2846750068,fre,1,Marie-Helene Colson,EDLM,1,9782846750066,25300589,1,Il n'est jamais trop tard pour réaliser sa sexualité,1,,2001
1616901241,,1,Blaine Wiseman,Av2 by Weigl,1,9781616901240,9299640,1,Boston Marathon,1,7,2010
0674032861,,2,"David Edwards, Junko Murata",Editions Le Laboratoire,3,9780674032866,8304975,3,Whiff,1,3,2009
0521515599,,1,"Ubaldo Garibaldi, Enrico Scalas",Cambridge University Press,1,9780521515597,11752647,1,Finitary Probabilistic Methods in Econophysics,1,9,2010
1477614575,,1,Trevor A. Jordan,Createspace,1,9781477614570,19113903,1,Colonel White Meets Mark Saber {The Vise}: The Life and Times of Actor Donald Gray 1914-78,1,2,2013
2954573902,fre,1,Patrick Ramael,CreaP,1,9782954573908,25046667,1,"Usagers de la route : guide de droit pénal routier : automobilistes, motards, cyclistes, piétons... vos principales infractions et leurs conséquences passées au crible",1,,2013
1418426598,,2,Norma Gatje-Smith,Authorhouse,5,9781418426590,14921,5,The Sequel to Jane Austen's ''Pride and Prejudice'': ''Trust and Triumph'',1,9,2004
159186674X,,1,Black & Decker,Cool Springs Press,1,9781591866749,30364282,1,"Black & Decker The Complete Guide to DIY Greenhouses, Updated 2nd Edition: Build Your Own Greenhouses, Hoophouses, Cold Frames & Greenhouse Accessories",1,5,2017
0966205502,,1,Doris Miller,Lawrence Hill Books,1,9780966205503,2772634,1,Dangerous Dana,1,3,1999
1481486519,,1,David A. Carter,Simon Spotlight,1,9781481486514,29430517,1,"The Bugs Collection: Busy Bug Builds a Fort; Bugs at the Beach; A Snowy Day in Bugland!; Merry Christmas, Bugs!; Springtime in Bugland!; Bitsy Bee Goes to School",1,6,2016
3404715047,ger,1,Dieter Zimmer,Bastei Lubbe,1,9783404715046,3105046,1,Kalifornisches Quartett,1,,1995
1453614222,,1,Harv Damschen,Createspace Independent Publishing Platform,1,9781453614228,12040057,1,Musings with Blue: A Disjointed Chronology of Certain Events,1,6,2010
078901212X,,1,Junietta Baker McCall,Haworth Press,1,9780789012128,5113439,1,Practical Guide to Hospital Ministry: Healing Ways,1,8,2002
0628036957,afr,1,Joan Hambidge,Perskor.Kagiso,2,9780628036957,3013492,2,Die Judaskus,1,1,1998
0973875216,,1,Barbara Price Galvan,L & L Publishers,1,9780973875218,1142472,1,The Vampire Next Door: The Outerworld,1,5,2006
9812455469,,1,"Judit Sala, Zhao Tingting, Aaron Chen, Melody Tan",Page One Publishing Private,1,9789812455468,8362979,1,Within Cosmopolitan Hotels,1,1,2007
2845781113,fre,1,Emmanuel Bove,Manucius,1,9782845781115,27810884,1,Le Meurtre de Suzy Pommier,1,3,2010
8862595093,ita,1,Aldo Castellani,Simple,1,9788862595094,24852840,1,Racconti dai tempi di crisi,1,6,2012
0671206613,,1,George christy,Simon & Schuster,1,9780671206611,2938365,1,The Los Angeles Underground Gourmet,1,1,1970
0973321210,eng,1,Fletcher Douglas,Hushion House,1,9780973321210,13411821,1,Ride a Crooked Road,1,9,2004
0730376877,,1,"Ray Barros, Jeff Cartridge, Ashley Jessen",John Wiley & Sons,1,9780730376873,13754276,1,"The Wiley Trading Guide, Volume II",1,11,2011
0720117313,,1,Ziauddin Sardar,Mansell,1,9780720117318,748894,1,Islamic Futures: The Shape of Ideas to Come,1,1,1985
2258052599,fre,1,Mark O'Hare,HORS COLLECTION,1,9782258052598,6372149,1,Tranquille le chien!,1,2,2000
141273455X,,1,Richard Bernal,Publications International,1,9781412734554,21444281,1,Bedtime Stories: 8 Board Books,1,1,2005
849779088X,cat,1,Josep Vallverdu,Pages Editors,1,9788497790888,20985536,1,La presó de Lleida,1,11,2003
069233128X,,1,Steamy Trails Publishing,Katrinagurlinc.,1,9780692331286,24340087,1,The Languid Effect: Erotic Tranquility II,1,12,2014
1519671601,,1,Ana Lopez-Anderson,Createspace Independent Publishing Platform,1,9781519671608,28200077,1,Maldita Cerca de Alambre,1,12,2015
146141721X,,1,Dino Falaschetti,Springer,1,9781461417217,14378101,1,"Democratic Governance and Economic Performance: How Accountability Can Go Too Far in Politics, Law, and Business",1,12,2011
1409211789,ita,1,Mirella Izzo,Lulu.com,1,9781409211785,16149126,1,Translesbismo,1,6,2009
8889613319,ita,1,Michele Petrucci,Tunue,1,9788889613313,36323183,1,Il brigante Grossi e la sua miserabile banda,1,,2010
2745952757,fre,1,"Benoit Broyart, Daphne Hong",Milan,1,9782745952752,28795798,1,Le taureau à lunettes,1,,2012
1906512442,,1,Eric Meyer,Swordworks  Miro Books,1,9781906512446,10174720,1,SS Englander: The Amazing True Story of Hitler's British Nazis,1,10,2010
0615721087,eng,1,L.L. Gaddy,"Totally Outdoors Imaging, Inc.",1,9780615721088,18298202,1,The Natural History of Congaree Swamp,1,,2012
2700064216,fre,1,"Sebastien Badia, Helene Bigard",Grund,1,9782700064216,20629621,1,Alsace,1,,1989
2804604616,fre,1,Andre Comte-Sponville,La renaissance du livre,1,9782804604615,26199152,1,"Lucrèce, poète et philosophe",1,,2001
9954670262,ara,1,s`d qwysm,'fryqy lshrq,1,9789954670262,35292298,1,عشق على حاقة القبر,1,,2016
0934272883,eng,1,Daniel Boan,John Gordon Burke Publisher,1,9780934272889,9908019,1,The Legacy of Shadows,1,10,2009
1350007501,,1,Timberlake Wertenbaker,Bloomsbury Methuen Drama,1,9781350007505,29565960,1,"My Father, Odysseus",1,4,2016
1451225792,,1,Philip Grantham,America Star Books,2,9781451225792,11097632,2,The Definition of Superhero,1,6,2010
1783463023,eng,1,Philip Kaplan,Pen & Sword Books,1,9781783463022,30149201,1,The Few: Fight for the Skies,1,4,2015
5510631775,,1,"Jesse Russell, Ronald Cohn",Book on Demand Ltd.,1,9785510631777,16695773,1,Magic: The Gathering,1,4,2012
0792364627,,1,"Romulo Lins, Theresa Rojano",Springer,1,9780792364627,1659515,1,"Perspectives on School Algebra (Mathematics Education Library, Volume 22) (Mathematics Education Library)",1,12,2000
5751608119,rus,1,"Alexander Melikhov, Aleksandr Melikhov",Tekst,1,9785751608118,9107926,1,Биробиджан - земля обетованная,1,1,2009
1852334452,,1,David Stott,Springer,1,9781852334451,8687793,1,Ecdl Module 4: Spreadsheets: Ecdl - The European PC Standard,1,1,2001
9067713481,nl,1,"Willy Linthout, Urbanus",Uitgeverij Loempia,1,9789067713481,35016191,1,"De tirannie van Eufrazie (De avonturen van Urbanus, #48)",1,,1994
274703562X,fre,1,"Estelle Vidard, Olivier Desvaux",Bayard,1,9782747035620,30246532,1,"Paulin, le petit paysan qui rêvait d'être chevalier",1,,2011
1849465460,,1,"Imogen Goold, Kate Greasley, Jonathan Herring, Loane Skene",Hart Publishing,1,9781849465465,21564327,1,"Persons, Parts and Property: How Should We Regulate Human Tissue in the 21st Century?",1,9,2014
1479204668,,1,Alexandra Louisington,Createspace,1,9781479204663,20670399,1,Ta Dah,1,8,2012
0976309521,,2,"Jinky Coronado, Michael Kelleher",Arcana Studio,4,9780976309529,3308388,4,"Banzai Girl, Volume 1",1,7,2007
1410785386,,1,W. Murray,Authorhouse,1,9781410785381,2569577,1,Nuclear Turnaround: Recovery from Three Mile Island and the Lessons for the Future of Nuclear Power,1,10,2003
4048917552,jpn,1,Yi Ye Si Fang Zi,asukimedeiawakusu,1,9784048917551,20491776,1,革命機ヴァルヴレイヴ (1),1,8,2013
1613460740,,1,Mallard E. Guy Jr.,Tate Publishing & Enterprises,1,9781613460740,12167588,1,Bloodshed Before Birth: America's Choice,1,9,2011
0992992508,,1,Amir Fatir,Fatir Publishing,1,9780992992507,23885865,1,Islamic Yoga: Islamic Yoga: Islam Yoga,1,11,2014
9186283979,,1,Saga Takeshi,Nicotext,1,9789186283971,22708677,1,Crashman,1,,2013
0658005340,,1,Harry A. Walbruck,McGraw-Hill/Glencoe,1,9780658005343,9103361,1,Lustige Dialoge: A Reader For Beginning German Students,1,9,2000
1504929403,,1,S.T. Meier,Authorhouse,1,9781504929400,26588014,1,Death All Around: Luke & Lilith,1,8,2015
1942125003,,5,Ryuho Okawa,Irh Press,7,9781942125006,23333110,7,"The Secret Behind ""The Rape of Nanking"": A Spiritual Confession by Iris Chang",1,9,2014
8441200173,cat,1,Observatori de Neologia Universitat Pompeu Fabra,Diccionaris de l'Enciclopedia,1,788441200173,32055509,1,Diccionari de paraules noves: Neologismes recollits a la premsa,1,12,1998
081291094X,,1,Will Weng,Random House Puzzles & Games,1,9780812910940,6251886,1,"The New York Times Daily Crossword Puzzle Omnibus, Volume 1",1,5,2003
9902213522,nl,1,"Willy Linthout, Urbanus",Standaard Uitgeverij,1,9789002213526,35082432,1,"De sneeuwpretvedette (De avonturen van Urbanus, #103)",1,,2003
818506380X,,1,Maulana Wahiduddin Khan,Al-Risala Books,1,9788185063805,772437,1,Indian Muslims: The Need For A Positive Outlook,1,1,1994
0582319994,,1,Shelley Angelil-Carter,Longman Publishing Group,1,9780582319998,856140,1,Stolen Language?: Plagiarism in Writing,1,9,2000
0435071432,,1,"Mary Hamm, Dennis Adams",Heinemann Educational Books,1,9780435071431,2056540,1,"Collaborative Inquiry in Science, Math, and Technology",1,1,1998
142417516X,,1,Alice Baburek,America Star Books,1,9781424175161,2200304,1,When Lightning Strikes Back,1,10,2007
1852334460,,1,Bill McTaggart,Springer,1,9781852334468,6269609,1,Database: Ecdl - The European PC Standard,1,1,2001
